# id   lat         lon           alt   title /other title/, cat
 415   42.1185300   78.1563100  4000  пер. Лавинный Ложный, 1Б
 417   42.2413310   78.4296460  3700  пер. Лукавый, 1А
 418   42.2906000   78.4471300  3820  пер. Менделеевец, 2А
 419   42.1912300   78.4415500  4300  пер. Новосибирцев, 2Б*
 423   42.0692700   78.1383300  3900  пер. Оптимистов, 1Б
 426   42.0975300   78.1244200  3700  пер. Переметный, 1А
 427   42.0968365   78.1168250  4000  пер. Подкова, 1Б
 428   42.2791800   78.4162000  4020  пер. Призывников, 1Б*
 429   42.0770600   78.1739900  3900  пер. Провал, 1Б
 430   42.2224153   78.4421813  4100  пер. Рижан, 1Б
 431   42.2238939   78.4209145  4000  пер. Рижан ложный, 1Б
 432   42.1348167   78.1585667  4000  пер. Саватор, 1А
 433   42.1779192   78.1573889  4000  пер. Сибиряков?, 1Б
 435   42.2021700   78.4434800  4400  пер. Сказка, 3А*
 438   42.1865300   78.2982900  4054  пер. СОАН I, 2А
 439   42.1782453   78.3014726  4000  пер. СОАН II, 2А
 440   42.1936800   78.3059100  3950  пер. СОАН ложный, 2А*
 442   42.1437300   78.0895600  3900  пер. Соссюрея /Сосюрой/, 1Б
 444   42.2625400   78.4271100  3600  пер. Телеты, 1А
 445   42.2174088   78.4585179  4100  пер. Тельмана, 2А
 455   42.1333800   78.0997000  4000  пер. Фирюза, 1Б
 461   42.1376861   78.2860139  4200  пер. Электриков, 1Б
 463   42.2275200   78.4514700  4000  пер. 40 лет Киргизии, 2А
 465   42.1756317   78.3653076  3900  пер. 50 лет БССР, 1Б*
 468   42.2379075   78.4551850  4050  пер. Дементьева, 1Б*
 469   42.0574500   78.1381333  4000  пер. Запасной, 1Б
 470   42.0643830   78.1680140  4415  пер. Ашутор В., 2А
 478   42.0253604   78.1132135  3980  пер. Джуукучак /Джукучак/, 1А
 479   42.0751980   78.2091226  4500  пер. Доброй воли /Игр Доброй Воли/, 2Б
 484   42.1296344   78.2869728  4500  пер. Карабаткак Вост., 3Б
 489   42.1427058   78.3408747  4340  пер. Катюша, 3А*
 491   42.0752840   78.2222643  4250  пер. Колпаковского, 2А
 492   42.0666300   78.1857500  4100  пер. Котор, 1Б
 495   42.1356779   78.3106663  4650  пер. Михальчевского Игоря, 3А*
 501   42.1382500   78.3207500  4600  пер. 50 лет Советской Киргизии, 3Б
 502   42.1511872   78.3899146  4650  пер. Серебряное седло, 3А
 506   42.1648800   78.4313000  4950  пер. Терскей, 3Б
 508   42.1326111   78.3006889  4400  пер. Ульяновцев, 3А*
 511   42.0730501   78.2022634  4500  пер. Черноморец, 3А
 512   42.0528500   78.1380300  4100  пер. Чон-Борду, 2А*
 515   42.1704858   78.4458078  4800  пер. ВГУ-400, 3А
 516   42.1474100   78.3637600  4550  пер. Байтор, 3А
 517   42.1282383   78.3118000  4500  пер. Советских Педагогов /Кривбасс/, 2Б
 540   42.1208274   78.3141601  4400  пер. Бороко, 2Б
5150   42.1237700   78.2887400  4400  пер. Загадка Восточный, 2А*
5151   42.1106000   78.2804250  4400  пер. Загадка Центральный, 2А
5152   42.1038530   78.2728260  4564  пер. Загадка Западный, 2Б
5154   42.0355800   78.0751600  3890  пер. Кашкасу, 1А
5161   42.2422222   78.4444444  3700  пер. Озерный, 1Б
5166   42.0788600   78.3008300  4100  пер. Белый, 2А*
5168   42.0734806   78.2140361  4300  пер. Боковой, 1Б
5173   42.0674200   78.1969100  4200  пер. Дополнительный, 1А
5176   42.0474500   78.1878100  4200  пер. Котор З., 1Б
5184   42.0668111   78.2186361  4300  пер. Всеобуч, 2А
5189   42.1441333   78.4112000  4611  пер. Фестивальный, 2А*
5190   42.0385000   78.1676611  3900  пер. Кызыл /Юбилейный/, 1А
6420   42.2963600   78.2243500  2805  пер. Аксай /Кок-Джар/, н/к
6535   42.1573667   78.4338500  4594  пер. Грозовой /Перелаз/, 2Б
7084   42.0994006   78.2600525  4400  пер. Че Гевары /Колпаковского В., Надежды/, 3А
7100   42.1758912   78.4535835  4450  пер. С. Васильева, 2Б
7101   42.1723833   78.4582333  4989  пер. Западное плечо Каракола, 3А*
7102   42.1515000   78.4849167  4350  пер. Любитель, 1Б
7144   42.2767500   78.4201222  4240  вер. Гастелло, 2А
7148   42.2079434   78.2641519  4000  пер. Чатыртор С., 2А*
7149   42.2164403   78.2623797  3800  пер. Эхо /Дружба/, 1А*
7327   42.1416261   78.4804242  4250  пер. 40 лет Победы, 2А
7888   42.0941667   78.3102667  4388  пер. Бороко Ю., 2Б
8156   42.0380806   78.0103167  4074  пер. Джамансу, 1Б
8157   42.0288889   78.0166667  4190  пер. ТК "Меридиан", 2А
8264   42.2668140   78.4167527  4020  пер. Харьковчанка, 2Б
8265   42.2848690   78.4136907  4320  вер. пик Аютор
8266   42.2880729   78.4100923  4100  вер. пик Тюленина
8267   42.2871560   78.4052159  3950  пер. Аютор Ц., 3А
8268   42.2949627   78.3987928  3900  вер. Ашутор
8269   42.2975806   78.3919102  3890  пер. Вестра, 1Б
8270   42.2986050   78.3878850  3890  пер. Аютор З., 1Б
8271   42.3112372   78.3229299  3632  вер. Джетыогуз
8274   42.2407097   78.4585042  4202  вер. Дементьева /Тельмана/
8275   42.2221742   78.4500800  4345  вер. пик Акстинаса
8276   42.2160499   78.4662095  4143  вер. пик Литовских Альпинистов
8277   42.2172744   78.4217726  4250  пер. Арчалытор Бок., 1Б
8280   42.2928696   78.4204143     0  вер. пик Томских Спасателей
8281   42.2699045   78.4264776  4193  вер. пик Телеты
8282   42.2794318   78.4264084     0  вер. пик ГТО
8283   42.2855961   78.4346450     0  вер. пик ГЭРО
8284   42.2819350   78.4277258     0  вер. пик ГТО Сев.
8285   42.2879520   78.4409226  4202  вер. пик Студентов
8286   42.2896769   78.4449664  4215  вер. Героев Краснодона
8287   42.2919152   78.4479179  4122  вер. пик Менделеевец
8288   42.2993583   78.4585985  3986  вер. пик Угловой
8289   42.3014266   78.4049976     0  вер. пик Саакадзе
8290   42.3166805   78.4061095  4200  вер. Треугольник
8291   42.3332861   78.4232847  3960  вер. Фучика Юлиуса
8299   42.1158117   78.2887908  4629  пер. Загадка Двойная, 3А
8300   42.1118402   78.2798912     0  вер. Загадка
8301   42.0835442   78.2486058  4500  пер. Скалистый В. /Ложный/, 2А
8302   42.1917944   78.1333065  3985  вер. Джилису
8303   42.1607587   78.1508601     0  пер. Каратакия С., 1А
8304   42.1048147   78.1433698     0  пер. Лавинный В., 2А
8305   42.2074448   78.2656080     0  пер. Чатыртор Ю.
8306   42.2066119   78.2682790  4189  вер. Сахарная Голова
8307   42.1540841   78.3974375  5020  вер. Огуз-Баши /пик Джеты-Огуз-Баши/
8308   42.1296500   78.4111000  4503  пер. Фестивальный Ложный
8309   42.1713638   78.4521266  4850  пер. ВГУ-400-II, 3А
8310   42.1945638   78.4504771     0  пер. Командор, 1Б
8313   42.1694195   78.4640846  5281  вер. пик Каракольский
8314   42.1998300   78.4443800  4720  вер. пик Блюхера
8315   42.2043300   78.4426400  4700  вер. пик Карбышева
8316   42.1959041   78.4424953  4750  вер. пик Тухачевского
8317   42.2116300   78.4435500  4270  вер. пик Дюкло /пик Якира/
8318   42.1886584   78.4385416     0  вер. пик Уборевича
8319   42.1882700   78.4385200     0  вер. Онтор
8320   42.2264463   78.4600502     0  вер. пик 20-лет Латвии
8323   42.0506519   78.1491586  4160  пер. Ашутор, 1Б
8324   42.0642528   78.1753528  4590  вер. Кызылсу
8335   42.0752373   78.2132621  4496  вер. Котор, 1Б
8354   42.0703550   78.4948966  4656  вер. Борду
8356   42.2262707   78.4073665  3950  пер. Арчалытор, 2А
8357   42.2966639   78.3981037     0  пер. Аютор, 1А
8390   42.2114627   78.2607929  4144  вер. пик Дружбы Народов, 2А
9456   42.0363850   78.1295919  4829  вер. Джукучак
9457   42.0625389   78.1790528  4443  пер. Орлиный, 2А
9458   42.0484333   78.1603222  4420  пер. Кызыл Северный, 2А
9929   42.2071667   78.4406472  4260  пер. Любви, 3А
11060   42.1495000   78.4031944  5149  вер. Вано /памяти В. Неудахина/
12138   42.2467830   78.4554510  3789  пер. Камнеежка, 1Б
12139   42.2200194   78.2602278  3890  пер. Межозерный, 1А*
12146   42.2069417   78.4422500  4500  пер. Карбышева, 3А*
12431   42.0472740   78.1274380     0  пер. Клоунов, 2Б
12565   42.2414111   78.4538056  3830  пер. Озерный восточный, 1Б
12566   42.2244278   78.2550694  3800  пер. Шаркыратма /Козий рог/, 1А
12568   42.2283167   78.2473000  4080  вер. Московских туристов, 1Б
12613   42.0054944   78.0887639  4345  вер. Марс
12721   42.0690583   78.2174500  4200  пер. Скалистый /Скальный/, 2А
12725   42.1294167   78.4109639  4300  пер. СХК /Сибирского Химического Комбината/, 2А
12726   42.1458333   78.4421722     0  пер. Пыльный, 1Б
12754   42.0835370   78.1326540     0  пер. Киче-Борду ложный, 2А
12865   42.0229722   78.1209639  4200  пер. Энтузиастов, 1Б
12932   42.0314444   78.0959944  4585  вер. 4585, 1Б
12956   42.3139556   78.1814750     0  пер. Конгульчу, н/к
13017   42.2043781   78.1158119     0  пер. Джайдектор северный, 1А
13020   42.2463131   78.2055411  3430  пер. Бургансу, 1А
13047   42.2601869   78.2340100     0  пер. Кок-Джар южный, 1А
13090   42.1624419   78.0629661     0  пер. Угадал, 1А
13248   42.0388460   78.1300960  4500  пер. Плечо Джукучака, 2Б*
13357   42.2031389   78.2420556  4020  пер. Дружба, 2А*
13371   42.1866561   78.4223681     0  пер. 800 лет Шота Руставели
13373   42.2215450   78.2703400     0  пер. Дайна, 1Б
13374   42.2295939   78.3210381     0  пер. Асан, н/к
13559   42.1378740   78.3362900     0  вер. Армстронга
13560   42.1445011   78.3260731     0  вер. Келдыша
13785   42.1432000   78.2817100     0  вер. Сахарова
13786   42.1315200   78.2913700     0  вер. Энергия
13787   42.1551300   78.3212400     0  вер. Уральцев
13788   42.1746000   78.3019700     0  вер. Буревестник
13789   42.1827800   78.3009900     0  вер. Юность
13790   42.1878700   78.2979000     0  вер. Черный клык
13791   42.1641700   78.4314300     0  вер. Челябинец
13792   42.1668600   78.4327600     0  вер. Единства народов Зап.
13793   42.1694300   78.4385600     0  вер. Единства народов Вост.
13794   42.1483900   78.3606000     0  вер. 60-летия Революции
13795   42.1681100   78.3718200  4062  вер. Бударина
13796   42.1610100   78.3095500     0  вер. Индиры Ганди
13797   42.1431600   78.3521200     0  вер. Байтор /20-летия газеты Комсомолец Киргизии/
13798   42.1885900   78.4248800     0  вер. Томск
13812   42.1827300   78.4416500     0  вер. Омск
14294   42.2317000   78.2464200  3877  пер. Джилису Южный, 1Б
14443   42.2370528   78.3718667  3658  пер. Неуловимый Джо, 1А
14572   42.1763100   78.1519200     0  пер. Грепстай?, 1Б
14573   42.1786300   78.1448200     0  пер. Инструкторов?, 1Б
14585   42.0506500   78.1591833  4420  пер. Кызыл Ашутор, 2А
14800   42.2486611   78.3657361  3891  вер. 3891, 1Б
